family,subfamily,tribe,subtribe,genus,species,terrestrial,epiphytic,tropic,subtropic,temperate,pollination_vectors
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_garganica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gazella,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gortynia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gottfriediana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gracilis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_grammica,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_grandiflora,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_grigoriana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_hebes,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_heldreichii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_helenae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_helios,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_herae,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_heterochila,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_holoserica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_holubyana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_hygrophila,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_incubacea,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_insectifera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_integra,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_iricolor,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_isaura,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_israelitica,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_kedra,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_kotschyi,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_kreutzii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_labiosa,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lacaitae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_laurensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_leochroma,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_leptomera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lesbis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_leucadica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_levantina,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lindia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lojaconoi,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lucana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lucentina,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lucis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lunulata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lupercalis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lutea,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lyciensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_malacitana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_mammosa,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_marmorata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_massiliensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_melena,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_melitensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_meropes,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_mesaritica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_minutula,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_montis-leonis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_morio,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_morisii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_murbeckii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_mycenencis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_neglecta,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_normanii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_obaesa,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_oblita,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_occidentalis,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_oestrifera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_omegaifera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ortuabis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_oxyrrhynchos,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_pallida,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_pallidula,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_panattensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_panormitana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_parosica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_parvimaculata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_parvula,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_passionis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_pelinaea,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_peraiolae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_phillippii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_phrygia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_phryganae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_picta,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_promontorii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_provincialis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_regis-ferdinandii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_reinhardiorum,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_reinholdii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sabulosa,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_saliarisii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_saratoi,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_scolopax,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_serotina,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sicula,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sipontensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sitiaca,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_speculum,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sphegifera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sphegodes,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_splendida,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_spruneri,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_subinsectifera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sulcata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tardans,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tarentina,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tarquinia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tenthredinifera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tetraloniae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_thriptiensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tommasinii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_transhyrcana,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ulupinara,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_umbilicata,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_untchjii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_urteae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_vallesiana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_vasconica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_vernixia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_villosa,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_zonata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_anatolica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_anthropophora,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_collina,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_galilaea,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_italica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_mascula,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_militaris,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_ovalis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_pallens,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_patens_ssp_canariensis,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_pauciflora,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_provincialis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_punctulata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_purpurea,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_quadripunctata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_simia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_spitzelii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Pecteilis,Pecteilis_susannae,1,0,1,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Peristylus,Peristylus_goodyeroides,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Peristylus,Peristylus_grandis,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_aquilonis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_bifolia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_blephariglottis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_blumei,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_boninensis,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_brevicalcarata,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_chapmanii,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_chlorantha,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_chorisiana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_ciliaris,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_clavellata,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_cristata,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_dilatata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_elegans,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_elongata,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_flava,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_florentii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_grandiflora,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_hologlottis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_huronensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_hyperborea,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_iinumae,1,0,0,1,1,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_integra,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_integrilabia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_japonica,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_lacera,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_leucophaea,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_macrophylla,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_mandarinorum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_metabifolia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_minor,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_obtusata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_okuboi,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_orbiculata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_peramoena,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_praeclara,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_psycodes,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_sachalinensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_sparsiflora,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_stricta,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_tipuloides,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_transversa,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_unalascensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_yadonii,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ponerorchis,Ponerorchis_chusua,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ponerorchis,Ponerorchis_cucullata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_amoenum,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_bicallosum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_bicorne,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_bracteatum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_carneum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_ciliatum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_coriifolium,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_crassicaule,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_cristatum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_erectum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_hallackii,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_jacottetiae,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_ligulatum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_longicaudata,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_macrophyllum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_membranaceum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_microrrhynchum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_neglectum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_neglectum_ssp_woodii,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_outeniquense,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_parviflorum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_princeae,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_princeps,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_pumilum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_rhodanthum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_rhynchanthum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_rupestre,1,0,0,1,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_sceptrum,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_situsanguineum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_sphaerocarpum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_stenopetalum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_trinerve,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_cordigera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_ionica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_levantina,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_lingua,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_occidentalis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_orientalis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_parviflora,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_princeps,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_vomeracea,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Stenoglottis,Stenoglottis_fimbriata,1,0,0,1,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Stenoglottis,Stenoglottis_inandensis,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Stenoglottis,Stenoglottis_woodii,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Steveniella,Steveniella_satyrioides,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_amoena,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_atricapilla,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_bivalvata,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_borbonica,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_bracteata,1,0,0,1,0,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_caulescens,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_cephalotes,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_chrysostachya,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_cooperi,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_cornuta,1,0,1,1,0,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_crassicornis,1,0,0,1,0,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_draconis,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_elegans,1,0,0,1,0,1
